Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
ORIGINAL;51.781;b1;C;2;S3;199;SAO PAULO;SP;03/2024;11.063.298;116;19.006;55.785;106.994;72.064;47.587;0;301.552;77.636;476.234;693.422;621.563;193.840;87.714;0;2.150.408;0;0;0;0;0;0;0;0;7;8;18;41;28;95;47;246;295.745;1.677.367;453.119;9.589;196;0;0;2.436.016;0;7.698;55.652;311.400;0;0;0;374.750;272.675;1.221.835;2.034.808;1.777.082;436.145;1.169;56.611;5.800.326;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;C;3;S3;8;SAO PAULO;SP;03/2024;8.031.925;0;0;0;0;0;0;0;0;4;309;860;1.037;133;0;0;2.344;57.198;1.071.918;2.722.048;3.569.006;533.235;855;0;7.954.260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;636;12.136;27.811;31.829;2.908;1;0;75.322;0
BANCO GM S.A.;59.274.605;b2;C;3;S3;8;SAO PAULO;SP;03/2024;7.657.544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46.785;951.559;2.378.413;3.632.681;645.108;2.998;0;7.657.544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PARANÁ BANCO;30.881;b1;C;2;S4;199;CURITIBA;PR;03/2024;7.146.601;21.141;487.920;1.324.688;2.581.486;1.502.596;813.354;0;6.731.185;2;39.463;95.368;134.876;42.986;16.496;3;329.195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;8.214;19.555;32.380;14.945;5.214;0;80.360;0;0;0;0;0;0;0;0;118;411;924;1.758;1.187;1.404;58;5.860;0
BANESTES;30.159;b1;C;1;S3;199;VITORIA;ES;03/2024;6.910.325;8.647;148.759;416.371;824.410;594.636;1.010.759;0;3.003.582;7.118;48.737;106.128;120.856;46.503;6.297;0;335.639;458;3.838;10.915;18.729;4.802;16;0;38.758;624;25.075;75.084;196.804;192.411;857.744;946.840;2.294.581;46.716;581.048;18.462;798;0;0;0;647.024;4.337;13.406;148.649;110.913;73.039;33.741;0;384.085;8.622;54.298;49.227;57.202;21.670;15.249;390;206.657;0
HONDA;51.396;b2;C;3;S4;198;SAO PAULO;SP;03/2024;5.785.349;0;0;0;0;0;0;0;0;23;52;44;0;0;0;0;120;118.368;855.508;2.023.071;2.500.017;288.258;8;0;5.785.230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27.351.731;n1;I;3;S4;14;PORTO ALEGRE;RS;03/2024;5.749.932;0;0;0;0;0;0;0;0;2.604;5.654;2.988;57;0;0;0;11.302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.377.406;3.063.874;1.202.006;95.249;94;0;0;5.738.629;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PINE;50.304;b1;C;2;S3;199;SAO PAULO;SP;03/2024;5.554.092;5.608;298.320;845.397;1.709.029;1.088.971;639.639;0;4.586.964;1.964;83.906;246.092;326.480;141.136;86.676;0;886.253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;2.329;1.005;1.042;1.853;5.734;0;12.070;0;0;0;0;0;0;0;0;138;18.617;17.301;18.495;10.686;3.567;0;68.804;0
OMNI;50.940;b1;C;2;S4;199;SAO PAULO;SP;03/2024;5.190.655;0;0;0;0;0;0;0;0;49.045;163.129;286.426;229.648;17.457;0;0;745.704;189.648;605.439;1.329.249;1.488.097;134.860;0;0;3.747.293;0;0;0;0;0;0;0;0;295.250;173.427;64.077;6.511;0;0;0;539.265;0;0;0;0;0;0;0;0;24.031;62.522;68.112;3.711;15;0;0;158.392;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;S4;14;SAO PAULO;SP;03/2024;5.148.112;1;0;0;0;0;0;0;1;160.012;237.709;224.042;38.904;3.413;3.099;0;667.178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;901.872;2.481.557;1.071.455;26.047;1;0;0;4.480.933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;S3;9;BLUMENAU;SC;03/2024;4.942.864;115;3.693;9.987;16.129;5.250;2.704;0;37.879;93.039;422.305;947.504;1.058.526;210.628;97.657;4.196;2.833.856;3.638;36.045;92.226;129.327;23.571;581;0;285.388;149;13.169;36.141;81.683;63.989;163.440;54.231;412.801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86.592;197.419;467.488;390.371;112.488;111.226;7.355;1.372.939;0
WILL S.A. INSTITUICAO DE PAGAMENTO;36.272.465;n4;C;2;S4;41;SAO PAULO;SP;03/2024;4.765.968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.491.182;1.268.310;6.475;1;0;0;4.765.968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;S3;25;BRASILIA;DF;03/2024;4.750.584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.517;85.217;244.277;595.119;523.277;1.894.068;1.345.605;4.694.079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143;1.206;3.484;8.728;7.967;28.095;6.884;56.506;0
MERCADO PAGO INSTITUIÇÃO DE PAGAMENTO LTDA.;10.573.521;n4;C;3;S4;41;OSASCO;SP;03/2024;4.680.616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.161.000;1.403.561;116.055;0;0;0;4.680.616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;15.581.638;n1;C;2;S4;14;PORTO ALEGRE;RS;03/2024;4.591.180;53.543;262.321;665.370;1.182.632;595.004;255.577;25;3.014.472;38.037;212.892;415.006;568.775;218.002;123.983;10;1.576.705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;3;0
COOPERATIVA DE CREDITO CREDICITRUS;54.037.916;b3S;I;2;S3;9;BEBEDOURO;SP;03/2024;4.381.398;68;906;3.297;7.118;2.370;0;0;13.759;22.598;300.894;632.339;660.302;201.910;74.626;506;1.893.174;821;18.017;44.292;72.069;19.465;106;0;154.769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.841;431.966;1.186.356;362.338;85.864;1.301;0;2.091.666;26.860;102.580;49.954;46.949;1.304;381;0;228.029;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;03/2024;4.345.789;837;18.712;51.567;92.616;46.802;37.777;0;248.312;9.637;78.104;138.187;172.283;29.802;5.159;0;433.173;1.928;20.971;51.428;87.487;18.395;49;0;180.258;7;146;295;779;775;3.732;4.893;10.627;23.944;213.855;78.441;886;0;0;0;317.126;3.810;153.132;550.142;366.443;82.305;21.515;0;1.177.346;17.811;565.705;910.666;258.596;136.448;89.723;0;1.978.948;0
PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43.180.355;n1;I;2;S4;14;SAO PAULO;SP;03/2024;4.047.228;5;277;861;1.731;899;581;0;4.353;1.778;28.654;31.000;25.286;9.370;3.939;0;100.027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;818.140;2.156.459;712.363;10.503;0;0;0;3.697.465;0;0;0;0;0;0;0;0;2.332;62.020;111.241;69.649;140;0;0;245.383;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DEXIS - SICREDI DEXIS;79.342.069;b3S;I;2;S4;9;MARINGA;PR;03/2024;3.871.849;1.907;26.061;70.237;138.779;94.331;68.220;37;399.573;8.299;104.524;179.739;199.151;50.540;19.653;2;561.909;598;7.507;19.656;33.233;7.600;9;0;68.603;0;0;0;0;0;0;0;0;21.753;246.596;100.883;1.580;0;0;0;370.812;7.556;690.125;795.159;496.041;73.114;14.279;0;2.076.272;22.543;105.579;143.409;79.322;32.456;11.371;0;394.681;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;S4;9;PALOTINA;PR;03/2024;3.834.485;842;8.798;22.316;35.470;16.770;7.612;0;91.808;11.804;132.453;222.300;378.987;179.250;157.093;0;1.081.887;2.932;19.376;54.125;91.267;24.034;85;0;191.819;0;0;0;0;0;0;0;0;22.627;177.838;69.037;812;0;0;0;270.313;6.199;511.013;700.684;329.561;111.749;66.836;0;1.726.043;21.871;99.065;134.273;103.842;64.192;49.372;0;472.616;0
BANCO INBURSA S.A.;4.866.275;b1;I;3;S4;8;SAO PAULO;SP;03/2024;3.817.502;16.132;267.445;746.567;1.483.731;909.116;384.895;0;3.807.886;78;1.156;2.890;3.901;508;176;11;8.719;5;110;267;405;109;0;0;896;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MASTER;50.201;b1;C;2;S3;199;RIO DE JANEIRO;RJ;03/2024;3.610.369;65.074;320.023;754.131;926.841;244.286;59.247;0;2.369.601;13.880;10.097;7.252;164.553;272.783;2.103;143;470.811;0;0;0;0;0;0;0;0;547;2.062;5.744;8.061;4.512;4.840;180;25.947;44.294;555.613;67.547;689;0;0;0;668.143;0;0;0;0;0;0;0;0;158;2.219;61.680;4.231;2.856;4.315;409;75.867;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;C;1;S4;8;ARACAJU;SE;03/2024;3.582.904;9.768;90.053;182.890;435.727;383.717;620.119;84;1.722.358;10.754;62.079;189.296;202.392;168.636;65.541;14;698.711;0;0;0;0;0;0;0;0;431;6.629;16.873;43.929;42.318;178.981;143.447;432.607;56.973;264.804;82.582;756;0;0;0;405.115;9.429;6.900;81.984;94.821;58.585;39.753;0;291.473;1.767;11.386;14.232;1.670;844;2.546;196;32.639;0
BANCO BNP PARIBAS BRASIL S.A.;1.522.368;b1;C;3;S3;8;SAO PAULO;SP;03/2024;3.505.610;35.959;224.587;676.864;1.327.218;698.257;69.708;0;3.032.592;43;16;30;21;8;0;0;119;21;10;9;0;0;0;0;40;0;0;0;0;0;0;0;0;38.336;168.345;38.901;31.939;3;0;0;277.524;0;0;0;0;0;0;0;0;25.591;28.621;42.000;64.687;27.328;7.107;0;195.335;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;C;1;S2;8;FORTALEZA;CE;03/2024;3.492.004;342;18.946;48.902;71.691;18.928;1.037;0;159.845;2.843;7.384;11.961;7.182;486;137;1;29.995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.882;31.957;12.204;870;0;0;0;50.913;761;259.234;364.639;37.923;1.712;1.380;0;665.649;232.411;1.511.249;822.625;13.686;4.380;1.229;23;2.585.602;0
CREFISA;52.010;b1;C;2;S4;199;SAO PAULO;SP;03/2024;3.452.912;24.745;145.650;394.129;704.534;372.967;123.210;0;1.765.235;455.455;703.913;500.044;23.285;3.813;32;5;1.686.546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;897;152;0;0;0;0;1.130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;C;1;S3;5;PORTO ALEGRE;RS;03/2024;3.447.905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.080;136.684;564.408;1.164.681;793.812;737.553;5;3.401.223;21;4.004;6.498;13.936;9.419;12.805;0;46.682;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b1;C;3;S4;8;SAO PAULO;SP;03/2024;3.018.744;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80.469;294.009;733.242;1.631.168;279.856;0;0;3.018.744;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WILL FINANCEIRA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;23.862.762;n1;C;2;S4;14;SAO PAULO;SP;03/2024;3.002.221;0;0;0;0;0;0;0;0;23.278;53.840;109.441;60.039;9.828;2.793;0;259.219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.540.160;1.050.440;124.963;27.439;0;0;0;2.743.002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO - SICREDI UNIAO RS/ES;88.894.548;b3S;I;2;S4;9;CERRO LARGO;RS;03/2024;2.989.026;622;17.635;48.066;98.466;70.449;123.219;0;358.455;4.756;61.540;127.001;187.855;66.368;66.005;16;513.542;1.282;22.145;58.356;111.043;31.137;83;0;224.045;0;2;5;13;14;80;94;208;9.551;123.001;46.578;637;0;0;0;179.766;4.190;375.058;788.387;193.002;53.057;21.424;0;1.435.118;8.357;56.396;107.302;65.375;23.721;16.741;0;277.892;0
STELLANTIS;52.508;b2;C;3;S4;198;SAO PAULO;SP;03/2024;2.986.240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.965;309.469;846.731;1.436.245;373.544;6.113;0;2.984.067;0;0;0;0;0;0;0;0;575;1.112;485;1;0;0;0;2.173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;S4;9;MEDIANEIRA;PR;03/2024;2.852.193;1.088;16.307;42.620;76.708;43.805;20.031;0;200.559;2.875;35.770;78.611;95.528;29.705;29.989;1;272.479;1.455;23.037;63.161;119.819;32.051;90;0;239.612;16;527;1.290;3.290;3.089;12.530;11.033;31.775;24.585;245.774;100.002;1.361;0;0;0;371.722;2.283;395.520;702.517;262.079;129.529;73.227;0;1.565.155;11.058;55.951;47.804;37.640;12.317;6.117;4;170.891;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32.995.755;b3S;I;2;S4;9;TANGARA DA SERRA;MT;03/2024;2.848.889;2.288;24.720;63.559;113.048;71.000;45.104;0;319.720;34.326;98.190;253.293;262.394;40.603;1.567;0;690.372;3.058;22.748;62.461;107.353;24.109;21;0;219.750;0;1;1;3;4;33;159;201;45.040;212.203;77.647;930;0;0;0;335.820;8.637;57.981;222.956;282.852;8.928;926;0;582.281;33.349;161.641;285.726;127.139;67.074;25.816;0;700.745;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24.795.049;b3S;I;2;S5;9;RIO VERDE;GO;03/2024;2.839.881;1;49;117;170;18;0;0;354;45.052;305.425;451.337;438.941;108.264;2.944;0;1.351.963;1.660;6.044;12.016;17.331;2.901;0;0;39.952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33.598;639.488;385.611;238.568;65.688;13.081;0;1.376.033;15.557;41.855;10.045;827;434;2.171;690;71.578;0
MERCADO CRÉDITO SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;37.679.449;n1;C;3;S4;14;OSASCO;SP;03/2024;2.813.994;0;0;0;0;0;0;0;0;218.613;411.993;351.064;177.592;65;0;0;1.159.328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.081.264;418.551;154.447;404;0;0;0;1.654.667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;S4;9;CANARANA;MT;03/2024;2.578.572;42;2.674;7.338;13.757;9.274;7.456;0;40.541;17.032;110.556;180.600;200.512;15.755;1.717;0;526.173;3.417;20.136;46.329;76.872;17.612;58;0;164.424;4;130;245;649;648;3.386;5.226;10.287;18.947;86.448;29.923;232;0;0;0;135.549;24.484;248.211;369.335;484.121;108.767;19.481;0;1.254.400;25.562;139.532;158.236;72.370;37.162;14.337;0;447.198;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87.780.268;b3S;I;2;S4;9;ERECHIM;RS;03/2024;2.458.919;280;4.989;12.587;18.465;7.993;9.117;0;53.431;6.580;70.772;135.576;169.384;69.874;64.287;16;516.489;1.058;13.326;36.985;67.482;17.095;406;0;136.351;0;0;0;0;0;0;0;0;10.977;146.012;52.391;451;0;0;0;209.831;6.783;329.098;603.441;190.902;96.594;93.855;0;1.320.672;9.925;59.954;71.729;43.118;20.210;16.969;240;222.145;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;S4;9;CAMPO MOURAO;PR;03/2024;2.396.097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;11.906;5.871;30.639;15.472;946;0;64.962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;325;1.126.720;407.034;155.312;109.074;79.662;0;1.878.126;758;241.758;29.318;155.147;16.251;9.779;0;453.009;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO - SICREDI PLANALTO RS/MG;88.038.260;b3S;I;2;S4;9;CRUZ ALTA;RS;03/2024;2.388.045;130;1.810;4.752;7.248;2.175;893;0;17.008;3.108;38.478;110.085;90.197;20.267;1.250;0;263.384;520;9.442;22.232;42.549;8.738;7;0;83.487;0;0;0;0;0;0;0;0;7.469;82.084;30.825;465;0;0;0;120.843;3.165;612.477;540.970;319.763;28.762;4.762;0;1.509.900;10.966;137.591;135.869;77.486;26.074;5.436;0;393.423;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;S5;9;BRASILIA;DF;03/2024;2.310.771;16;972;1.824;3.140;1.063;405;0;7.421;29.934;225.275;522.876;919.306;412.592;191.627;1.739;2.303.350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL E BAHIA - SICREDI CENTRO-SUL MS/BA;26.408.161;b3S;I;2;S4;9;DOURADOS;MS;03/2024;2.303.088;706;16.424;44.992;90.811;65.026;44.151;0;262.111;9.199;89.344;147.527;176.636;52.739;17.817;0;493.262;1.177;15.902;41.078;72.349;17.444;42;0;147.991;27;10;15;39;39;192;325;647;18.586;143.709;54.196;538;0;0;0;217.028;5.265;330.195;309.880;94.195;8.996;3.195;0;751.725;18.513;144.940;203.012;47.754;13.725;2.380;0;430.325;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE  DA AMAZÔNIA LTDA - SICOOB CREDISUL;3.632.872;b3S;I;2;S5;9;VILHENA;RO;03/2024;2.207.784;146;2.365;5.743;12.482;9.945;2.976;0;33.658;35.555;202.830;352.762;211.332;41.097;11.377;2;854.955;2.515;13.779;31.550;50.814;11.648;0;0;110.305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.836;276.516;396.505;299.693;73.057;10.058;0;1.105.665;20.746;74.235;5.680;1.092;1.148;300;0;103.200;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24.654.881;b3S;I;2;S4;9;CAMPO GRANDE;MS;03/2024;2.111.881;846;13.516;36.855;71.917;50.867;27.547;0;201.548;9.425;29.274;68.464;67.350;9.310;90;0;183.913;595;7.281;19.250;32.392;7.153;34;0;66.705;0;0;0;0;0;0;0;0;15.624;118.013;40.661;408;0;0;0;174.705;20.342;219.411;249.042;365.714;76.825;13.277;0;944.612;19.281;130.150;255.821;84.557;37.666;12.921;1;540.398;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;S4;9;CHAPECO;SC;03/2024;2.078.982;494;10.059;26.994;61.236;45.461;59.439;0;203.683;17.415;85.725;205.094;313.627;92.735;34.148;0;748.744;1.039;15.083;41.291;91.247;29.452;81;0;178.193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.770;132.385;277.165;169.152;138.173;150.465;0;873.109;23.991;30.807;16.169;2.502;1.327;459;0;75.254;0
NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;74.828.799;b1;I;3;S4;8;PORTO ALEGRE;RS;03/2024;2.066.271;14.752;88.268;221.717;370.240;161.891;25.753;0;882.621;278;145.528;327.041;451.806;159.151;64.623;43;1.148.470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.258;11.996;3.299;8;0;0;0;34.561;0;0;0;0;0;0;0;0;24;212;172;199;11;0;0;619;0
CREDSYSTEM INSTITUIÇÃO DE PAGAMENTO LTDA;4.670.195;n4;C;2;S5;41;BARUERI;SP;03/2024;2.011.619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.011.619;0;0;0;0;0;2.011.619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE - SICREDI GRANDES RIOS MT/PA/AM;37.442.605;b3S;I;2;S4;9;COLIDER;MT;03/2024;1.985.580;1.198;14.550;38.082;69.386;41.783;39.643;0;204.642;10.937;66.353;167.446;134.866;37.499;3.081;1;420.184;2.598;23.386;59.177;101.515;25.723;38;0;212.437;30;237;502;1.317;1.312;6.238;8.175;17.811;17.053;122.374;39.052;192;0;0;0;178.670;2.217;70.229;153.249;222.003;95.029;22.192;0;564.919;20.991;61.643;137.223;101.587;46.209;19.242;23;386.917;0
BANCO DIGIMAIS S.A.;92.874.270;b1;C;3;S4;8;SAO PAULO;SP;03/2024;1.983.677;896;31.911;85.032;171.682;112.340;68.592;0;470.454;840;1.254;2.585;3.166;307;1;0;8.154;69.640;212.319;489.626;637.884;86.682;337;0;1.496.488;0;0;0;0;0;0;0;0;3.536;3.759;738;244;110;28;0;8.414;0;0;0;0;0;0;0;0;7;161;0;0;0;0;0;168;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91.586.982;b3S;I;2;S4;9;NOVA PETROPOLIS;RS;03/2024;1.909.817;302;4.292;11.481;19.617;9.307;10.242;0;55.241;6.009;76.475;173.934;231.953;84.483;50.279;0;623.133;3.647;34.025;91.337;157.929;33.417;546;0;320.902;111;943;2.007;5.216;5.021;21.676;22.167;57.142;25.076;240.383;100.098;1.400;0;0;0;366.957;908;63.018;101.393;77.617;46.540;41.878;0;331.355;8.827;40.835;37.662;40.613;16.265;10.884;2;155.087;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2.015.588;b3S;I;2;S5;9;PIMENTA BUENO;RO;03/2024;1.889.592;240;6.013;15.362;33.486;19.562;4.080;0;78.742;56.182;189.316;382.407;196.416;35.102;175;0;859.598;1.565;10.205;26.735;45.850;6.613;0;0;90.968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.839;116.669;294.961;307.887;59.202;16.108;0;798.666;17.866;30.561;9.784;2.559;827;20;0;61.617;0
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90.608.712;b3S;I;2;S4;9;CARLOS BARBOSA;RS;03/2024;1.876.970;51;1.238;3.438;5.720;2.205;1.349;0;14.002;4.051;55.499;119.132;159.610;63.615;74.170;34;476.112;1.122;18.669;51.396;92.456;29.181;359;0;193.183;46;2.333;5.245;13.480;13.043;57.423;56.221;147.790;15.230;194.974;76.301;895;0;0;0;287.401;4.160;178.228;117.832;95.749;71.073;67.575;0;534.616;10.878;61.575;50.352;50.964;24.983;25.028;86;223.866;0
