Instituição;Código;TCB;TD;TC;SR;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE GOIÁS;4.406.371;b3S;I;2;S5;GOIANIA;GO;03/2025;63.981;93;279;701;1.459;455;0;0;2.987;805;1.593;3.532;5.687;2.994;811;0;15.423;209;284;728;1.113;335;0;0;2.669;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;365;8.957;16.153;10.591;796;552;0;37.414;3.239;1.626;348;218;56;0;0;5.488;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO JOÃO DA BOA VISTA - CREDIVISTA;74.248.949;b3S;I;2;S5;SAO JOAO DA BOA VISTA;SP;03/2025;63.928;0;1.905;5.213;10.646;7.494;33.188;0;58.447;9;360;610;721;230;416;0;2.345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;399;21;2.469;232;15;0;0;3.136;0
LECCA - PRUDENCIAL;1.000.080.680;n1;I;2;S4;RIO DE JANEIRO;RJ;03/2025;63.646;1.297;7.332;16.558;23.444;9.677;3.535;0;61.843;0;224;505;732;248;94;0;1.803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ALESTA SOCIEDADE DE CREDITO DIRETO - PRUDENCIAL;1.000.085.379;n1;I;3;S5;JAGUARIUNA;SP;03/2025;63.213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.141;28.029;11.842;201;0;0;0;63.213;0
COOPERATIVA DE CRÉDITO CREDICAPI LTDA - SICOOB CREDICAPI;804.046;b3S;I;2;S5;CAPITOLIO;MG;03/2025;61.968;5;141;376;710;153;15;0;1.401;512;3.662;8.952;10.267;2.627;360;0;26.381;1;321;876;1.617;530;5;0;3.350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;4.316;16.190;5.752;1.005;204;0;27.495;453;2.420;334;75;59;0;0;3.340;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL;92.935.741;b3S;I;2;S5;PORTO ALEGRE;RS;03/2025;61.600;0;61;255;463;271;88;0;1.137;308;4.179;10.410;19.291;9.448;3.875;0;47.511;22;442;1.300;2.853;1.350;614;0;6.582;0;32;103;266;274;686;0;1.361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;320;897;1.972;1.173;639;0;5.009;0
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1.667.766;b3S;I;2;S5;NOVA SERRANA;MG;03/2025;60.885;0;11;31;73;0;0;0;114;492;3.847;5.598;4.922;667;0;0;15.526;12;162;407;542;43;0;0;1.167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177;5.212;17.370;14.640;731;1.001;0;39.131;1.595;3.153;67;131;0;0;0;4.946;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PITANGUI E REGIAO LTDA. - SICOOB CREDPIT;4.181.542;b3S;I;2;S5;PITANGUI;MG;03/2025;60.632;6;250;659;1.440;658;2;0;3.015;895;6.192;13.895;18.457;1.707;153;0;41.300;9;275;751;1.519;357;0;0;2.912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;1.222;5.704;390;324;0;7.767;1.167;1.935;1.858;251;231;196;0;5.638;0
GPATIVA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PÃO DE AÇÚCAR;46.277.273;b3S;I;2;S5;SAO PAULO;SP;03/2025;59.943;360;9.571;29.980;19.040;992;0;0;59.943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL COOPERACRED;9.488.496;b3S;I;2;S5;SAO JOAO DO SUL;SC;03/2025;59.746;0;16;46;111;41;1;0;214;303;2.751;4.345;6.720;1.871;502;0;16.493;32;668;1.399;3.151;1.233;3;0;6.486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;7.489;5.836;7.781;5.642;3.870;0;30.632;141;2.623;1.879;811;277;0;189;5.921;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;9.424.988;b3S;I;2;S5;ACAILANDIA;MA;03/2025;59.603;62;1.044;2.983;8.295;4.075;187;0;16.646;694;5.065;6.015;1.825;598;62;0;14.260;0;138;303;734;200;0;0;1.375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.393;7.903;11.280;1.721;1.997;0;24.294;526;2.221;278;3;0;0;0;3.029;0
CREDISIS CAPITALCREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ACRE LTDA;5.439.425;b3S;I;2;S5;RIO BRANCO;AC;03/2025;58.262;0;0;0;0;0;0;0;0;1.334;16.105;11.111;2.897;0;0;0;31.448;103;577;1.328;841;0;0;0;2.849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;6.991;0;0;0;7.050;273;6.820;6.051;3.715;30;27;0;16.916;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CRUZ ALTA;73.326.449;b3S;I;2;S5;CRUZ ALTA;RS;03/2025;56.778;10;286;396;698;661;459;0;2.510;1.188;6.960;8.974;15.212;5.719;1.803;0;39.856;38;218;574;1.230;269;0;0;2.328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;199;1.532;336;168;0;0;2.234;2.028;3.686;719;2.377;1.040;0;0;9.850;0
COOPERATIVA DE ECONOMIA E CRÉDITO DE LIVRE ADMISSÃO DOS EMPREGADOS DOS CORREIOS LTDA. - SICOOB COOPERCORREIOS;3.862.898;b3S;I;2;S5;BELO HORIZONTE;MG;03/2025;56.221;596;2.961;7.949;18.948;10.210;332;0;40.995;300;1.441;3.176;4.522;1.768;1.390;0;12.598;0;37;139;441;188;0;0;806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.005;439;366;13;0;0;0;1.823;0
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49.654.502;b3S;I;2;S5;CATANDUVA;SP;03/2025;54.991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;201;2.704;24.638;15.403;0;0;0;42.946;0;1.000;1.575;4.496;4.973;0;0;12.045;0
COOPERATIVA DE CRÉDITO DA GRANDE FLORIANÓPOLIS - ÚNILOS;2.405.189;b3S;I;2;S5;FLORIANOPOLIS;SC;03/2025;54.900;8;254;688;1.363;727;686;0;3.727;816;5.100;11.573;12.455;2.079;1.015;0;33.037;31;665;1.839;3.044;406;1;0;5.986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.040;1.670;4.063;3.834;1.322;222;0;12.150;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PEDRO LEOPOLDO LTDA - SICOOB CREDIPEL;71.441.406;b3S;I;2;S5;PEDRO LEOPOLDO;MG;03/2025;53.926;128;771;2.014;4.349;1.987;579;0;9.829;791;3.240;6.717;8.570;791;45;0;20.155;39;718;1.683;3.097;714;14;0;6.264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;1.171;4.727;5.496;1.898;411;0;13.788;1.168;2.184;516;22;0;0;0;3.890;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS ADVOGADOS LTDA. - SICOOB CREDIJUR;2.480.577;b3S;I;2;S5;GOIANIA;GO;03/2025;53.488;5;86;240;465;32;0;0;827;772;3.651;7.450;12.308;4.854;2.852;0;31.888;147;1.212;3.368;7.374;1.682;0;0;13.783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.715;3.025;370;561;609;711;0;6.991;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS MILITARES ESTADUAIS E SERVIDORES DA SEGURANÇA DO ESTADO DO RIO GRANDE DO SUL - SICREDI TRADIÇÃO RS;3.212.823;b3S;I;2;S4;PORTO ALEGRE;RS;03/2025;53.172;220;3.541;8.818;11.471;3.359;718;0;28.128;145;876;1.951;1.712;375;191;0;5.251;5;331;876;1.306;253;0;0;2.771;0;8;24;54;44;121;35;286;358;7.456;3.123;67;0;0;0;11.004;0;0;0;0;0;0;0;0;214;886;1.766;1.412;654;800;0;5.731;0
COOPERATIVA DE CRÉDITO SICOOB UNI SUL MS;37.554.441;b3S;I;2;S5;DOURADOS;MS;03/2025;52.967;0;2;8;21;4;0;0;35;516;1.733;3.992;6.425;2.046;4.811;1.565;21.087;127;708;1.635;2.994;294;0;0;5.757;44;206;579;1.219;925;2.942;419;6.335;0;0;0;0;0;0;0;0;0;4.190;5.246;2.168;0;0;381;11.985;2.821;2.147;978;560;210;991;60;7.768;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS POLICIAIS FEDERAIS DO RIO GRANDE DO SUL E SANTA CATARINA - SICREDI POL RS/SC;3.000.142;b3S;I;2;S4;PORTO ALEGRE;RS;03/2025;52.872;47;2.959;7.855;14.276;6.390;2.117;0;33.645;53;207;1.080;592;176;246;0;2.354;11;40;94;117;11;0;0;272;0;82;233;539;437;1.166;354;2.811;254;7.208;2.329;42;0;0;0;9.833;0;0;0;0;0;0;0;0;395;632;458;829;557;1.087;0;3.958;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SISTEMA DE JUSTIÇA NO ESTADO DO CEARÁ - SICREDI COOPERJURIS;8.041.950;b3S;I;2;S4;FORTALEZA;CE;03/2025;52.725;21;3.464;9.261;17.304;9.362;8.041;0;47.453;62;295;286;243;5;0;0;892;0;135;299;291;50;0;0;775;0;0;0;0;0;0;0;0;112;2.376;875;6;0;0;0;3.368;0;0;0;0;0;0;0;0;22;111;39;52;12;0;0;237;0
COOPERATIVA DE CRÉDITO MÚTUO DO CEARÁ - SICOOB CEARÁ;3.620.772;b3S;I;2;S5;FORTALEZA;CE;03/2025;52.636;123;1.962;4.698;13.214;13.758;16.304;0;50.059;15;417;967;174;3;0;0;1.577;0;30;77;195;4;0;0;306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160;534;0;0;0;0;0;694;0
COOPERATIVA DE CRÉDITO SICOOB COOPEMAR LTDA;4.174.720;b3S;I;2;S5;MAIRI;BA;03/2025;52.148;107;1.801;5.049;14.327;9.426;10.238;0;40.949;173;913;2.457;1.999;189;1;0;5.731;11;215;605;962;291;0;0;2.085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;152;0;0;0;184;498;2.358;343;0;0;0;0;3.199;0
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL TREZE DE MAIO;9.330.158;b3S;I;2;S5;TREZE DE MAIO;SC;03/2025;51.952;2;19;74;189;101;45;0;430;473;1.940;4.122;7.271;2.235;239;0;16.281;198;859;2.256;4.121;698;0;0;8.133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3.124;5.122;5.743;4.043;3.290;0;21.328;460;3.103;1.084;718;227;0;188;5.780;0
COOPERATIVA DE CRÉDITO COOPCRED;53.623.781;b3S;I;2;S5;VALPARAISO;SP;03/2025;51.662;9;66;202;332;66;0;0;676;487;2.413;6.207;7.418;1.454;2;0;17.981;21;273;592;705;78;0;0;1.669;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.001;1.032;13.560;7.580;430;0;0;23.603;1.963;3.022;2.612;137;0;0;0;7.734;0
CREDISAN COOPERATIVA DE CRÉDITO;62.109.566;b3S;I;2;S5;SAO JOAO DA BOA VISTA;SP;03/2025;50.871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;919;2.597;2.799;413;0;0;6.749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.282;11.108;21.119;9.249;1.282;83;0;44.122;0
GRAZZIOTIN FINANCEIRA - PRUDENCIAL;1.000.083.481;n1;I;2;S5;PASSO FUNDO;RS;03/2025;50.767;0;0;0;0;0;0;0;0;8.004;19.321;22.149;1.293;0;0;0;50.767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO HORIZONTE - SICOOB HORIZONTE;7.194.313;b3S;I;2;S5;ARAPONGAS;PR;03/2025;50.488;275;1.280;3.453;8.723;6.546;2.825;0;23.101;906;2.770;4.379;4.103;1.142;389;0;13.689;534;193;796;1.304;114;0;0;2.941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.609;1.785;2.672;780;34;0;0;7.880;1.173;1.703;0;0;0;0;0;2.876;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19.869.338;b3S;I;2;S5;IPATINGA;MG;03/2025;50.228;95;581;1.597;2.510;333;2;0;5.118;1.055;2.437;10.150;13.291;2.035;1.062;0;30.030;14;592;1.628;2.673;471;1;0;5.380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.776;3.357;459;100;0;0;5.693;2.132;693;1.168;14;0;0;0;4.007;0
COOPERÁGUIA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO ÁGUIA BRANCA;27.171.974;b3S;I;2;S5;CARIACICA;ES;03/2025;48.747;151;7.049;21.833;17.449;1.341;0;0;47.824;429;165;218;107;4;0;0;923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO VALE DAS ANTAS LTDA. - UNICRED PIONEIRA;94.243.839;b3S;I;2;S5;CASCA;RS;03/2025;48.694;0;0;0;0;0;0;0;0;241;1.825;5.394;8.787;5.436;4.027;0;25.710;20;163;433;613;182;25;0;1.435;0;74;208;455;372;167;0;1.276;65;3.406;1.273;9;0;0;0;4.753;0;0;0;0;0;0;0;0;93;1.532;2.464;3.759;2.928;4.744;0;15.520;0
COOPERATIVA DE CAPITAL E EMPRÉSTIMO COOPERMULTICRED - COOPERMC;51.010.858;b3S;I;2;S5;GUARULHOS;SP;03/2025;48.367;29;2.989;10.389;20.571;10.729;1.648;18;46.374;137;313;475;786;179;103;0;1.993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1.009.908;b3S;I;2;S5;PARA DE MINAS;MG;03/2025;47.994;0;0;0;0;0;0;0;0;285;3.732;8.832;11.486;2.188;1.301;0;27.823;37;1.526;4.312;8.464;1.325;0;0;15.664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;80;80;0;0;241;733;2.494;1.029;8;0;0;0;4.265;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CARGILL;68.228.006;b3S;I;2;S5;SAO PAULO;SP;03/2025;47.336;98;5.546;17.213;19.430;42;1;0;42.330;744;562;1.474;2.091;131;3;0;5.006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI;2.794.761;b3S;I;2;S5;VICOSA;MG;03/2025;47.297;29;2.311;5.452;13.538;10.708;7.823;0;39.861;108;870;1.910;2.167;548;139;0;5.743;22;64;176;391;100;0;0;753;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;285;505;139;12;0;0;0;941;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS JUÍZES E CARREIRAS PÚBLICAS DO DIREITO DO ESTADO DO RIO GRANDE DO SUL - SICREDI AJURIS RS;3.750.034;b3S;I;2;S4;PORTO ALEGRE;RS;03/2025;47.278;28;1.566;5.419;10.109;5.090;3.038;0;25.250;114;281;1.137;1.502;687;529;0;4.250;0;0;0;0;0;0;0;0;0;24;68;156;123;314;95;780;31;5.961;2.292;21;0;0;0;8.304;0;0;0;0;0;0;0;0;7;717;1.249;2.694;1.955;2.072;0;8.693;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS RANDON;89.280.960;b3S;I;2;S5;CAXIAS DO SUL;RS;03/2025;46.720;1.189;4.821;11.395;21.804;3.021;0;0;42.230;264;434;1.105;1.574;467;155;0;3.999;0;10;30;87;27;0;0;154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;281;44;11;0;0;0;0;336;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RORAIMA LTDA.;2.137.018;b3S;I;2;S5;BOA VISTA;RR;03/2025;46.641;0;0;0;0;0;0;0;0;7.201;8.188;6.012;7.637;1.254;33;0;30.325;0;18;47;33;16;0;0;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.095;3.477;7.491;2.303;956;0;0;15.323;493;387;0;0;0;0;0;880;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO DO CENTRO OESTE DE MINAS LTDA - SICOOB CREDESP;1.703.620;b3S;I;2;S5;BOM DESPACHO;MG;03/2025;45.711;0;0;0;0;0;0;0;0;709;5.019;14.372;15.790;2.019;39;0;37.948;0;156;434;995;119;0;0;1.704;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;938;263;0;0;0;1.201;509;2.960;538;792;60;0;0;4.859;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS;4.894.460;b3S;I;2;S5;BELO HORIZONTE;MG;03/2025;45.340;44;2.508;5.581;12.826;10.638;13.744;0;45.340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VALOR CFI - PRUDENCIAL;1.000.083.223;n1;I;2;S5;SAO PAULO;SP;03/2025;45.148;3.564;9.493;17.139;9.616;737;202;0;40.753;1.662;874;318;72;14;1;0;2.941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;234;596;607;2;0;0;1.454;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS PROFESSORES, FUNCIONÁRIOS E ALUNOS DA UNIVERSIDADE DE CAXIAS DO SUL - SICREDI EDUCAÇÃO RS;4.525.997;b3S;I;2;S4;CAXIAS DO SUL;RS;03/2025;44.917;49;310;709;850;120;0;0;2.038;189;2.262;5.957;9.422;3.028;480;0;21.338;12;272;747;1.067;132;1;0;2.232;0;0;0;0;0;0;0;0;513;6.138;2.242;36;0;0;0;8.929;0;0;0;0;0;0;0;0;418;1.621;3.326;2.333;1.189;1.494;0;10.380;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGIÃO METROPOLITANA E ZONA DA MATA LTDA.- SICOOB CECREF;19.402.130;b3S;I;2;S5;BELO HORIZONTE;MG;03/2025;44.719;438;2.568;6.107;12.959;8.561;11.263;0;41.897;102;257;682;570;77;27;0;1.714;1;21;52;69;18;0;0;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;467;480;0;0;0;0;0;947;0
COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E VALE DO ITAPOCÚ - SICOOB MULTICREDI;2.883.398;b3S;I;2;S5;BLUMENAU;SC;03/2025;43.956;9;107;297;450;101;0;0;964;687;2.985;7.583;9.749;2.213;1.311;0;24.527;67;1.223;3.397;6.029;992;0;0;11.708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.111;1.938;1.288;482;420;518;0;6.756;0
SICOOB CREDICONSUMO - COOPERATIVA DE CRÉDITO;47.074.323;b3S;I;2;S5;SANTO ANDRE;SP;03/2025;43.131;1.967;6.158;13.127;13.813;1.278;0;0;36.343;343;821;1.600;1.354;216;7;0;4.341;1;7;25;80;23;0;0;137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.204;1.107;0;0;0;0;0;2.311;0
COOPERATIVA DE CRÉDITO DE SÃO FRANCISCO DE SALES LTDA. - SICOOB CREDISALES;1.374.196;b3S;I;2;S5;SAO FRANCISCO DE SALES;MG;03/2025;43.067;0;0;0;0;0;0;0;0;1.430;2.538;5.890;6.360;265;89;0;16.574;1;45;125;267;71;0;0;509;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.179;11.063;8.843;421;55;0;24.560;195;743;391;4;5;45;40;1.423;0
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL JACINTO MACHADO;9.463.721;b3S;I;2;S5;JACINTO MACHADO;SC;03/2025;42.653;0;15;39;131;81;0;0;266;314;1.552;3.203;4.819;1.124;31;0;11.044;76;623;1.678;3.070;613;4;0;6.065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;7.508;3.432;5.424;3.326;2.826;0;22.573;251;1.100;403;594;188;1;168;2.705;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO - COOPERSERV;5.667.301;b3S;I;2;S5;LENCOIS PAULISTA;SP;03/2025;42.242;170;1.695;4.177;9.468;7.785;15.368;0;38.663;221;459;912;598;87;47;0;2.324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;731;324;199;1;0;0;0;1.256;0
COOPERATIVA DE CRÉDITO DA REGIÃO DO VALE DO RIO GRANDE LTDA. - SICOOB CREDILEITE;86.585.049;b3S;I;2;S5;UBERABA;MG;03/2025;42.162;0;0;0;0;0;0;0;0;2.037;5.622;16.882;3.014;427;4;0;27.986;41;237;676;581;40;0;0;1.575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.049;3.379;0;0;0;0;4.428;941;4.734;2.379;71;37;9;0;8.173;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SICOOB METALCRED;4.833.655;b3S;I;2;S5;SAO PAULO;SP;03/2025;41.718;972;4.726;12.155;13.857;1.115;28;0;32.853;419;569;2.610;1.330;564;456;0;5.947;11;77;214;502;84;5;0;893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.329;425;263;0;0;0;9;2.025;0
RENDIMENTO - PRUDENCIAL;1.000.080.659;b1;C;2;S4;SAO PAULO;SP;03/2025;41.713;0;0;0;0;0;0;0;0;822;8.125;3.861;3.109;10;0;0;15.928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240;11.355;2.399;39;0;0;0;14.032;0;0;0;0;0;0;0;0;1.092;6.975;3.517;133;31;5;0;11.753;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA;83.836.114;b3S;I;2;S5;BELEM;PA;03/2025;41.620;212;1.783;7.431;15.074;9.125;3.293;0;36.919;119;517;1.200;1.058;37;0;0;2.932;6;66;216;478;187;0;0;953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;459;62;292;3;0;0;0;816;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTÉRIO PÚBLICO NO ESTADO DO PARANÁ - SICREDI CREDJURIS;4.886.317;b3S;I;2;S4;CURITIBA;PR;03/2025;41.334;0;2.469;6.472;11.309;5.765;3.524;3;29.542;0;147;330;161;0;0;0;638;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;7.564;2.662;129;0;0;0;10.379;0;0;0;0;0;0;0;0;4;217;192;305;56;0;0;775;0
